A,B,C,D,E
0.299,0.67871,0.29894,0.6753,0.30213
0.30022,0.67807,0.29554,0.67831,0.29657
0.29537,0.68555,0.30429,0.67931,0.29674
0.29435,0.68117,0.29263,0.67549,0.30212
0.29902,0.67543,0.29829,0.67792,0.29738
0.29848,0.67844,0.30136,0.685,0.29475
0.2965,0.67438,0.29297,0.67835,0.29758
0.29832,0.68232,0.29926,0.66955,0.30058
0.30309,0.6768,0.30352,0.67822,0.3037
0.30065,0.67672,0.30841,0.67958,0.30086
0.30412,0.67317,0.29648,0.67489,0.29523
0.30146,0.67466,0.30092,0.6792,0.30526
0.296,0.67496,0.30169,0.68417,0.29982
0.29838,0.68277,0.29747,0.68516,0.30474
0.29273,0.68106,0.29474,0.68046,0.30384
0.30088,0.68155,0.29844,0.67999,0.30214
0.31286,0.68252,0.30204,0.67597,0.29926
0.308,0.67818,0.30722,0.68178,0.30078
0.29924,0.67835,0.30388,0.67715,0.30224
0.29301,0.6799,0.29743,0.68102,0.29942
0.30197,0.68512,0.30632,0.67597,0.29646
0.29647,0.67879,0.29408,0.68563,0.30117
0.30497,0.68023,0.30346,0.68032,0.29951
0.30282,0.68184,0.30841,0.67874,0.30844
0.30273,0.68204,0.28833,0.67464,0.2968
0.30357,0.68066,0.30507,0.67547,0.29783
0.29954,0.67797,0.29824,0.68053,0.29663
0.30444,0.67673,0.29694,0.67671,0.29966
0.29894,0.67606,0.30571,0.67786,0.29996
0.30557,0.68522,0.29411,0.6826,0.30155
0.30871,0.68181,0.30291,0.68323,0.29712
0.30455,0.68458,0.30384,0.68169,0.29966
0.29633,0.68156,0.29939,0.67666,0.30935
0.29707,0.67629,0.29651,0.67852,0.30721
0.30199,0.67553,0.29816,0.68299,0.30289
0.29904,0.67159,0.29912,0.6829,0.30503
0.29961,0.68228,0.29783,0.67586,0.29474
0.29842,0.68061,0.29311,0.6753,0.29358
0.29614,0.68188,0.29646,0.68479,0.29247
0.29801,0.68479,0.30572,0.67812,0.29803
0.30182,0.68168,0.30412,0.67865,0.3109
0.30566,0.67952,0.29666,0.68037,0.30499
0.30234,0.67495,0.30202,0.68265,0.30551
0.29266,0.67768,0.29959,0.67991,0.29731
0.29796,0.68447,0.29743,0.67993,0.30282
0.28954,0.68877,0.30932,0.67967,0.29917
0.30532,0.68103,0.29715,0.67771,0.29604
0.30079,0.67441,0.29478,0.67787,0.29379
0.30671,0.67914,0.29676,0.67321,0.29181
0.30106,0.67813,0.29517,0.68126,0.29814
0.30651,0.68102,0.30695,0.68408,0.30012
0.29805,0.67323,0.30403,0.68536,0.30358
0.30325,0.68153,0.30466,0.67801,0.30043
0.30356,0.68602,0.30013,0.67775,0.30272
0.29954,0.67705,0.30208,0.68212,0.30253
0.30146,0.6853,0.29869,0.68865,0.29083
0.30197,0.67318,0.31001,0.68417,0.29073
0.30307,0.67248,0.29888,0.67241,0.30151
0.30043,0.67148,0.30671,0.67723,0.30001
0.29988,0.68268,0.2964,0.68356,0.29979
0.29709,0.68561,0.30148,0.67414,0.30147
0.30212,0.6849,0.30528,0.69015,0.30517
0.29826,0.68315,0.30101,0.67815,0.29583
0.3103,0.67193,0.30297,0.67103,0.2995
0.29939,0.68067,0.30172,0.67984,0.30469
0.29601,0.67771,0.30021,0.6794,0.29933
0.30344,0.6837,0.30058,0.68341,0.2987
0.29934,0.67598,0.30992,0.67752,0.29585
0.29685,0.67576,0.29326,0.67803,0.30251
0.30366,0.68162,0.29712,0.68533,0.30052
0.29401,0.68279,0.29592,0.67499,0.29962
0.29761,0.67557,0.30508,0.68891,0.29493
0.30492,0.67551,0.29965,0.67955,0.29862
0.30471,0.67699,0.30074,0.68346,0.30437
0.30278,0.67852,0.3025,0.67908,0.29757
0.29986,0.67924,0.2967,0.68528,0.29733
0.30252,0.67781,0.30042,0.67745,0.29441
0.29498,0.67762,0.30875,0.67838,0.29886
0.30149,0.67276,0.30056,0.67383,0.29572
0.29691,0.67402,0.29134,0.67562,0.29847
0.30288,0.6793,0.29992,0.67776,0.29879
0.30531,0.67849,0.30192,0.68107,0.29808
0.30351,0.67837,0.29778,0.68408,0.30685
0.29814,0.67519,0.30841,0.68336,0.29918
0.2978,0.67762,0.29942,0.68238,0.29584
0.3067,0.67794,0.30241,0.67573,0.29936
0.29635,0.67897,0.29508,0.69055,0.29806
0.30058,0.67879,0.29781,0.67854,0.29054
0.30406,0.67805,0.29566,0.68763,0.29835
0.30839,0.68349,0.30312,0.68602,0.29519
0.29395,0.67494,0.29171,0.68041,0.3027
0.29622,0.67921,0.29737,0.67876,0.30113
0.3046,0.68415,0.29207,0.68397,0.29895
0.30535,0.68009,0.29385,0.68374,0.30494
0.30035,0.6803,0.29851,0.68322,0.29685
0.29825,0.68683,0.30102,0.67745,0.29983
0.30101,0.67541,0.29725,0.67812,0.29558
0.30449,0.6822,0.29478,0.68508,0.30067
0.29908,0.6725,0.30125,0.67913,0.3008
0.30123,0.68311,0.30147,0.68861,0.30176
0.29993,0.67529,0.29615,0.67653,0.29857
0.29623,0.68289,0.29372,0.67978,0.29835
0.29905,0.67511,0.29477,0.674,0.3016
0.29695,0.68167,0.29427,0.67818,0.30671
0.29745,0.67223,0.30132,0.67446,0.29678
0.30449,0.68163,0.30089,0.67502,0.29171
0.30521,0.67511,0.30137,0.67862,0.30046
0.30273,0.67554,0.29899,0.67948,0.30016
0.2992,0.68385,0.29896,0.67611,0.2983
0.30814,0.67742,0.29926,0.6789,0.29313
0.29603,0.68639,0.30136,0.67238,0.30153
0.30077,0.67969,0.2953,0.68365,0.3065
0.30102,0.68124,0.29694,0.67468,0.30018
0.29635,0.67872,0.29319,0.6789,0.29137
0.30481,0.6746,0.29932,0.6741,0.30399
0.30255,0.68428,0.3028,0.68614,0.29797
0.30114,0.68354,0.30225,0.68589,0.29569
0.29314,0.6831,0.29591,0.67955,0.2957
0.29972,0.67641,0.29916,0.68004,0.30384
0.29759,0.67634,0.30928,0.67548,0.30151
0.29965,0.67953,0.30156,0.67813,0.30243
0.29936,0.67446,0.29645,0.67551,0.30041
0.29909,0.68113,0.3034,0.68086,0.30008
0.30032,0.68348,0.30263,0.67857,0.30011
0.29677,0.67923,0.30332,0.67852,0.29883
0.29907,0.68306,0.30294,0.6844,0.29893
0.30137,0.67427,0.30255,0.67759,0.3009
0.30521,0.68135,0.29758,0.68146,0.30049
0.29637,0.67496,0.29942,0.68059,0.29414
0.29598,0.67601,0.30102,0.6742,0.29381
0.29854,0.68477,0.30498,0.68433,0.30573
0.30599,0.68014,0.30686,0.68585,0.29385
0.29657,0.68171,0.30066,0.68474,0.30042
0.29509,0.68281,0.29649,0.6798,0.30545
0.29863,0.68432,0.29537,0.68233,0.29378
0.30141,0.67902,0.29766,0.68655,0.30102
0.29656,0.678,0.2971,0.68152,0.29287
0.29348,0.68232,0.29402,0.68803,0.2871
0.30364,0.67669,0.30023,0.68037,0.30296
0.301,0.68206,0.30947,0.67663,0.29748
0.29227,0.67775,0.3035,0.67541,0.29592
0.29821,0.68031,0.29949,0.68254,0.30044
0.3041,0.68344,0.30357,0.6729,0.30713
0.29622,0.68308,0.30616,0.67431,0.29875
0.30168,0.67657,0.29491,0.67607,0.30442
0.29416,0.685,0.30705,0.68012,0.29809
0.29937,0.68065,0.29991,0.6881,0.30106
0.30069,0.68333,0.29803,0.67287,0.29463
0.30413,0.6758,0.3015,0.67366,0.30903
0.29625,0.68376,0.30517,0.6751,0.29305
0.29742,0.67481,0.30304,0.68465,0.29818
0.29684,0.67704,0.29843,0.68109,0.30925
0.29797,0.6817,0.29588,0.67885,0.30218
0.29387,0.6911,0.30826,0.67562,0.30759
0.3061,0.67882,0.3034,0.68,0.30116
0.29588,0.68187,0.30597,0.67562,0.30092
0.30292,0.68025,0.30329,0.67846,0.30092
0.30191,0.67966,0.30299,0.68091,0.30306
0.30241,0.68497,0.30353,0.68089,0.29497
0.30882,0.67822,0.29223,0.67513,0.30133
0.29143,0.67595,0.29873,0.68112,0.30403
0.29728,0.67539,0.30237,0.68106,0.30379
0.29466,0.67625,0.29788,0.6859,0.29367
0.28964,0.68258,0.29531,0.67857,0.30028
0.29507,0.6869,0.30192,0.68346,0.29712
0.2993,0.67818,0.29832,0.67531,0.29485
0.30657,0.67776,0.29347,0.67873,0.29588
0.30059,0.67458,0.29673,0.68279,0.29986
0.3031,0.68363,0.30361,0.67115,0.2984
0.2996,0.68418,0.29277,0.67648,0.29465
0.30355,0.67579,0.29693,0.68487,0.29721
0.30595,0.67706,0.29905,0.6816,0.29827
0.29123,0.67701,0.30111,0.67384,0.29282
0.30131,0.68179,0.29636,0.678,0.29822
0.30592,0.67834,0.30675,0.68132,0.30614
0.29968,0.68396,0.30728,0.68352,0.30193
0.29815,0.68379,0.3026,0.6852,0.30149
0.30101,0.67716,0.30298,0.67824,0.29791
0.29873,0.68032,0.28741,0.68117,0.29549
0.29596,0.67905,0.30321,0.68232,0.3019
0.30425,0.68187,0.29855,0.67487,0.29808
0.29769,0.68173,0.30071,0.68602,0.29957
0.29707,0.68117,0.29698,0.67733,0.30147
0.3001,0.67765,0.30611,0.6709,0.30111
0.29538,0.67507,0.29859,0.67168,0.29529
0.28779,0.67135,0.29969,0.6792,0.30933
0.30129,0.67452,0.30238,0.6812,0.30128
0.29965,0.67767,0.29447,0.68341,0.29967
0.29475,0.68133,0.29349,0.68561,0.30381
0.3008,0.67529,0.30159,0.68021,0.29888
0.29483,0.67276,0.30192,0.67996,0.30415
0.30671,0.68503,0.29584,0.67732,0.30444
0.29897,0.67078,0.30393,0.68256,0.29255
0.29731,0.67852,0.29741,0.68634,0.30055
0.30333,0.68575,0.29956,0.68801,0.30651
0.30462,0.6815,0.28956,0.68076,0.29331
0.29277,0.67984,0.30258,0.67573,0.29302
0.29768,0.68906,0.2955,0.68046,0.29538
0.30226,0.68243,0.29853,0.68013,0.30362
0.29486,0.68146,0.30021,0.67752,0.30658
0.30802,0.6818,0.30066,0.67892,0.29977
0.30618,0.68149,0.29964,0.67568,0.30012
0.29759,0.6862,0.30419,0.6798,0.30335
0.30436,0.67628,0.29948,0.67038,0.30741
0.30158,0.67934,0.30019,0.67234,0.2914
0.30054,0.67466,0.30482,0.68161,0.29996
0.29887,0.68461,0.30345,0.68097,0.30602
0.30011,0.68216,0.30287,0.6768,0.30397
0.30087,0.67433,0.29748,0.68124,0.30057
0.29769,0.67807,0.2964,0.6827,0.29949
0.29756,0.67973,0.29945,0.67958,0.30372
0.29255,0.67715,0.3014,0.67848,0.30429
0.29799,0.68074,0.3104,0.67798,0.29742
0.29881,0.67662,0.3018,0.68792,0.30178
0.3033,0.67966,0.30172,0.67409,0.30031
0.30472,0.67905,0.30177,0.6792,0.29479
0.29809,0.68171,0.30345,0.67548,0.29917
0.29644,0.68392,0.30003,0.67913,0.29763
0.30485,0.68582,0.29983,0.67618,0.30225
0.30242,0.67835,0.30406,0.6774,0.30443
0.29958,0.68271,0.30278,0.68053,0.2999
0.30652,0.67572,0.30193,0.69095,0.29491
0.30191,0.67802,0.30391,0.68089,0.30625
0.30154,0.67491,0.29919,0.67591,0.30347
0.29665,0.68132,0.29362,0.6771,0.29615
0.29691,0.67069,0.30139,0.6842,0.30515
0.2996,0.67951,0.30129,0.68555,0.30247
0.29735,0.67884,0.30393,0.68172,0.30352
0.29697,0.6824,0.29774,0.67953,0.29716
0.30631,0.67706,0.29642,0.68541,0.3058
0.2984,0.6763,0.29736,0.68324,0.30515
0.30045,0.68027,0.29284,0.68204,0.31341
0.29538,0.68498,0.30069,0.68785,0.30389
0.3014,0.67809,0.29819,0.67933,0.29339
0.29948,0.68221,0.30058,0.68515,0.30037
0.30594,0.67098,0.29586,0.68106,0.30022
0.30708,0.67293,0.29774,0.68183,0.30202
0.30204,0.67486,0.30871,0.67981,0.29948
0.30075,0.6767,0.30435,0.67559,0.30101
0.29655,0.68399,0.30945,0.68301,0.30487
0.29699,0.67958,0.30012,0.67802,0.30442
0.30046,0.68385,0.28739,0.67807,0.29676
0.30329,0.68043,0.30034,0.68449,0.30346
0.29625,0.68242,0.30281,0.68424,0.29387
0.3013,0.68157,0.29719,0.68634,0.30161
0.29918,0.67728,0.29781,0.68017,0.29614
0.30342,0.68044,0.29895,0.67292,0.30607
0.30033,0.68038,0.30047,0.68093,0.30121
0.29469,0.68135,0.2932,0.68439,0.29502
0.30972,0.6869,0.29665,0.67977,0.30653
0.30603,0.68373,0.29415,0.67628,0.3049
0.29892,0.67778,0.29444,0.68848,0.30293
0.29691,0.68252,0.29491,0.67626,0.29923
0.29757,0.67318,0.30198,0.68533,0.30128
0.30655,0.68368,0.29891,0.68156,0.30585
0.30059,0.67529,0.3013,0.67898,0.30632
0.29512,0.68345,0.30247,0.68073,0.30169
0.29521,0.67928,0.3009,0.68996,0.30512
0.30773,0.68637,0.29555,0.68525,0.29948
0.30725,0.68417,0.30143,0.68063,0.29587
0.29657,0.68676,0.29861,0.67828,0.29307
0.29192,0.6783,0.29242,0.68158,0.29829
0.30033,0.68455,0.30128,0.68062,0.30388
0.30827,0.67728,0.30397,0.68794,0.289
0.30034,0.68828,0.29977,0.67231,0.29115
0.3052,0.6861,0.30333,0.68511,0.29369
0.2932,0.67609,0.29382,0.6883,0.30582
0.29712,0.67829,0.29889,0.68256,0.2968
0.30358,0.68149,0.30181,0.68242,0.29508
0.31383,0.67505,0.29985,0.67743,0.3005
0.29919,0.67911,0.30334,0.67489,0.30796
0.30287,0.68828,0.29878,0.67669,0.29403
0.29751,0.67813,0.30003,0.68784,0.30725
0.29623,0.67341,0.30053,0.68014,0.2919
0.30536,0.67844,0.29923,0.67728,0.30156
0.29842,0.68447,0.30675,0.68682,0.29174
0.29925,0.68562,0.29969,0.68263,0.3003
0.30853,0.68425,0.30665,0.68027,0.30784
0.30429,0.68194,0.3001,0.68261,0.30315
0.29366,0.68976,0.30428,0.68506,0.30281
0.30713,0.68229,0.30517,0.68403,0.30498
0.29718,0.67829,0.3004,0.68195,0.2945
0.298,0.67433,0.29365,0.69051,0.30457
0.30042,0.6758,0.30156,0.68199,0.30142
0.29555,0.67539,0.30151,0.68182,0.30147
0.29481,0.67954,0.2988,0.68096,0.3072
0.30837,0.68099,0.3035,0.68126,0.30951
0.2949,0.67503,0.2961,0.67908,0.29488
0.29999,0.68115,0.30058,0.68101,0.29822
0.29864,0.67975,0.30198,0.67625,0.2981
0.29817,0.67754,0.30381,0.67901,0.29988
0.30682,0.68176,0.29807,0.67893,0.29626
0.30207,0.6811,0.30665,0.67609,0.29994
0.29957,0.68074,0.30411,0.68037,0.30591
0.30584,0.67138,0.29936,0.66908,0.29878
0.30202,0.67442,0.29965,0.68167,0.30531
0.28907,0.67596,0.29797,0.68049,0.29591
0.29996,0.67827,0.2967,0.68185,0.29979
0.30206,0.68599,0.29635,0.68201,0.29914
0.30462,0.68414,0.29852,0.67573,0.2976
0.29215,0.68085,0.29795,0.68609,0.29719
0.30406,0.67805,0.29899,0.67158,0.29312
0.29772,0.68273,0.30202,0.6822,0.30095
0.29779,0.69111,0.29996,0.6724,0.29671
0.30061,0.67936,0.301,0.68069,0.29713
0.30057,0.68343,0.30435,0.68882,0.30396
0.29889,0.67117,0.30292,0.69004,0.2993
0.30147,0.6827,0.30795,0.68047,0.29938
0.30736,0.67721,0.29883,0.69032,0.30583
0.30008,0.67534,0.30133,0.67902,0.30385
0.30375,0.67558,0.29696,0.68573,0.30346
0.30266,0.67492,0.29756,0.67938,0.29892
0.30325,0.68587,0.30386,0.67907,0.30062
0.30545,0.67737,0.29995,0.68038,0.30291
0.30112,0.67721,0.30151,0.68048,0.29428
0.30245,0.68765,0.30002,0.67835,0.30165
0.29712,0.68456,0.29948,0.67895,0.3019
0.29286,0.68031,0.30717,0.68921,0.29655
0.29459,0.67542,0.30702,0.67986,0.29722
0.29636,0.67553,0.30011,0.68225,0.29743
0.30082,0.67832,0.29981,0.68349,0.29867
0.29961,0.67508,0.29389,0.6831,0.29767
0.30116,0.67786,0.30896,0.67066,0.29744
0.30968,0.69091,0.29855,0.6831,0.30182
0.30574,0.68327,0.30673,0.68036,0.30144
0.29676,0.67669,0.30096,0.68587,0.29938
0.30132,0.67839,0.29851,0.68668,0.30051
0.30008,0.6755,0.29785,0.67661,0.30157
0.29667,0.67681,0.29857,0.68322,0.2983
0.29946,0.67932,0.29806,0.67398,0.29392
0.302,0.67624,0.29925,0.67787,0.30174
0.30402,0.6789,0.29842,0.67871,0.30288
0.30514,0.68213,0.30639,0.68413,0.2996
0.30404,0.67993,0.30272,0.68062,0.29564
0.29467,0.67214,0.30087,0.68354,0.30743
0.30253,0.67738,0.30175,0.68681,0.30256
0.30706,0.68658,0.29705,0.6802,0.30064
0.29987,0.67613,0.29645,0.67914,0.29391
0.30443,0.68025,0.30453,0.67984,0.29879
0.31097,0.68579,0.2959,0.6777,0.29289
0.30487,0.67567,0.30653,0.68213,0.29426
0.29677,0.68516,0.30448,0.68079,0.30305
0.28942,0.67953,0.29654,0.68216,0.30526
0.29758,0.67325,0.30545,0.68515,0.29477
0.29912,0.68101,0.30172,0.68704,0.29651
0.29546,0.68294,0.30501,0.68367,0.29338
0.29495,0.67864,0.2991,0.67128,0.29449
0.30601,0.67608,0.29471,0.67648,0.30648
0.30219,0.67433,0.30352,0.67485,0.30092
0.30004,0.68091,0.29784,0.67686,0.29237
0.29561,0.67584,0.30878,0.67535,0.30168
0.29457,0.67664,0.30286,0.68112,0.29878
0.30379,0.68025,0.3023,0.68385,0.29862
0.30896,0.68041,0.29306,0.68225,0.30804
0.30012,0.6797,0.29974,0.67663,0.2976
0.29996,0.68702,0.31268,0.67933,0.3035
0.29232,0.6859,0.29452,0.68113,0.3003
0.29168,0.68656,0.29861,0.67789,0.30112
0.30403,0.68872,0.29338,0.67617,0.3039
0.30134,0.67796,0.29998,0.67917,0.30111
0.30508,0.6766,0.29846,0.67665,0.29685
0.30286,0.68692,0.29555,0.67607,0.29748
0.29475,0.68473,0.29805,0.67979,0.302
0.30468,0.67544,0.30485,0.67166,0.30242
0.30129,0.68249,0.29848,0.67944,0.30197
0.29923,0.6833,0.29503,0.6702,0.30047
0.29939,0.67741,0.3,0.67576,0.29723
0.29924,0.67653,0.3013,0.67847,0.30747
0.29952,0.68337,0.29702,0.67729,0.30078
0.30131,0.68213,0.30587,0.68235,0.29883
0.30743,0.67836,0.29871,0.67724,0.30527
0.30478,0.67692,0.30372,0.68011,0.30439
0.29669,0.67913,0.29744,0.67687,0.30677
0.2984,0.68125,0.29704,0.67911,0.29761
0.30558,0.67854,0.30293,0.6857,0.31033
0.29884,0.67403,0.30258,0.68433,0.30288
0.29941,0.67339,0.30413,0.67719,0.30025
0.29815,0.68235,0.29947,0.66936,0.29748
0.301,0.67683,0.29794,0.67051,0.30522
0.30734,0.67758,0.2958,0.68074,0.29863
0.29823,0.68014,0.29956,0.68452,0.30057
0.2981,0.68376,0.30108,0.68481,0.29343
0.30016,0.66889,0.2985,0.68207,0.29873
0.29534,0.67856,0.30167,0.6755,0.30132
0.30057,0.68498,0.29925,0.68221,0.29971
0.3002,0.67703,0.29385,0.67686,0.30577
0.29704,0.67291,0.30163,0.67627,0.30225
0.30336,0.68303,0.29196,0.66794,0.306
0.30619,0.68296,0.30444,0.68138,0.30076
0.30328,0.67446,0.30312,0.68268,0.29827
0.30401,0.68123,0.30588,0.68,0.30159
0.30387,0.67206,0.29906,0.6725,0.29827
0.29738,0.67929,0.29775,0.679,0.30384
0.30514,0.6846,0.30497,0.67499,0.29657
0.30482,0.67832,0.30451,0.68375,0.29697
0.30251,0.68228,0.3,0.6791,0.29717
0.29637,0.68216,0.29965,0.6796,0.30462
0.30065,0.68053,0.30191,0.67623,0.30658
0.30009,0.68537,0.30612,0.67815,0.30153
0.29695,0.68334,0.29494,0.68221,0.29726
0.30352,0.68028,0.29141,0.68305,0.30094
0.29765,0.6709,0.29784,0.67394,0.30133
0.30014,0.68332,0.30066,0.6767,0.30148
0.29688,0.68124,0.29753,0.68122,0.29617
0.29688,0.68548,0.29827,0.67675,0.29809
0.30924,0.67987,0.29827,0.67976,0.30198
0.30614,0.67866,0.30353,0.67742,0.29342
0.30313,0.68384,0.301,0.67082,0.29871
0.29767,0.67245,0.29394,0.68652,0.30002
0.3024,0.67686,0.2988,0.677,0.29881
0.29415,0.67169,0.30372,0.68239,0.30157
0.30241,0.67535,0.30051,0.68715,0.29705
0.30017,0.68405,0.29947,0.68411,0.30239
0.29911,0.67932,0.30274,0.67866,0.30198
0.29453,0.67946,0.29364,0.68156,0.30369
0.29884,0.68484,0.29868,0.67765,0.29184
0.30801,0.67741,0.29984,0.67775,0.30504
0.29373,0.68193,0.30585,0.67789,0.29881
0.28925,0.68538,0.29628,0.6817,0.30256
0.29622,0.68579,0.2998,0.67528,0.30001
0.29935,0.683,0.30716,0.68144,0.30085
0.29808,0.6821,0.30301,0.67421,0.29991
0.30092,0.68174,0.29646,0.68057,0.30818
0.29649,0.68295,0.30034,0.68202,0.29908
0.29797,0.68836,0.30175,0.68327,0.29731
0.30046,0.68603,0.29782,0.6732,0.29285
0.30453,0.68303,0.29992,0.67972,0.30045
0.30035,0.68352,0.30986,0.68684,0.30239
0.30126,0.68148,0.30313,0.67844,0.30385
0.30423,0.68084,0.29944,0.67291,0.30053
0.29973,0.67978,0.30068,0.67754,0.29464
0.29538,0.67799,0.29471,0.67578,0.30448
0.30553,0.68145,0.30411,0.68499,0.30018
0.29694,0.68279,0.30398,0.67671,0.30029
0.2979,0.67998,0.30029,0.68216,0.29731
0.30358,0.68039,0.30396,0.67437,0.30106
0.29472,0.67961,0.29716,0.67264,0.29813
0.30385,0.67707,0.29966,0.67859,0.29514
0.29888,0.67655,0.29469,0.68507,0.29434
0.30671,0.66922,0.30764,0.68136,0.305
0.29724,0.67779,0.3031,0.67933,0.3007
0.3047,0.68463,0.30918,0.67049,0.30519
0.29816,0.68414,0.29996,0.6843,0.30546
0.29774,0.67671,0.29242,0.67622,0.29809
0.29512,0.68839,0.30182,0.66768,0.29672
0.30439,0.67541,0.30454,0.67561,0.3049
0.29631,0.67359,0.29726,0.68235,0.30684
0.29156,0.67463,0.29615,0.6776,0.30197
0.30488,0.68554,0.29883,0.67458,0.2988
0.29787,0.67684,0.30006,0.68334,0.30451
0.30239,0.67633,0.3069,0.67976,0.30231
0.3016,0.6802,0.30112,0.67441,0.29823
0.30941,0.6743,0.30868,0.67203,0.30272
0.29911,0.676,0.30612,0.68214,0.30159
0.29937,0.68588,0.3021,0.68311,0.30533
0.29837,0.68348,0.30279,0.68092,0.30309
0.29832,0.67843,0.3044,0.68773,0.29592
0.29402,0.68125,0.30062,0.68729,0.29641
0.31381,0.67729,0.29768,0.67706,0.2973
0.30213,0.67642,0.29563,0.67383,0.30415
0.30149,0.67838,0.29475,0.677,0.3051
0.30022,0.67571,0.29207,0.67832,0.30143
0.29635,0.67951,0.30241,0.6826,0.30368
0.29925,0.67479,0.30159,0.67418,0.29954
0.30131,0.67979,0.30733,0.67882,0.29484
0.29989,0.67556,0.2973,0.67669,0.30558
0.30078,0.68178,0.3003,0.68009,0.30509
0.30094,0.68472,0.30128,0.67805,0.30496
0.29887,0.67849,0.29964,0.68176,0.29939
0.29764,0.68678,0.29762,0.67766,0.30004
0.30373,0.6735,0.29153,0.67327,0.30496
0.29594,0.68281,0.30068,0.68247,0.29662
0.29886,0.67133,0.28998,0.67882,0.30997
0.30115,0.67296,0.29875,0.68912,0.30443
0.29743,0.68031,0.30164,0.67939,0.29996
0.30177,0.67706,0.30491,0.67688,0.30081
0.29891,0.6783,0.30738,0.67821,0.30005
0.29371,0.68454,0.2897,0.68119,0.30299
0.30049,0.67653,0.29956,0.68614,0.30036
0.29346,0.68271,0.3012,0.67695,0.29703
0.29828,0.68196,0.29628,0.67697,0.2968
0.30128,0.68102,0.29929,0.67385,0.29857
0.3065,0.67827,0.29715,0.67855,0.29678
0.30065,0.67496,0.30263,0.67368,0.3025
0.29084,0.67449,0.29965,0.67229,0.29996
0.30457,0.68221,0.30112,0.67935,0.28992
0.30521,0.67491,0.30235,0.68018,0.29474
0.30208,0.67438,0.29649,0.67834,0.30085
0.29715,0.67285,0.30052,0.67221,0.29613
0.29702,0.67402,0.29779,0.68383,0.29804
0.29577,0.68786,0.29939,0.67374,0.30322
0.29846,0.68682,0.30188,0.67187,0.29517
0.30312,0.67236,0.29547,0.67786,0.29574
0.30809,0.68175,0.29235,0.6835,0.29489
0.30226,0.68138,0.29962,0.67797,0.30385
0.30128,0.67891,0.2986,0.6878,0.29682
0.29233,0.67179,0.30264,0.68471,0.29841
0.29775,0.67922,0.29615,0.67196,0.29675
0.3113,0.68359,0.29731,0.67672,0.30819
0.29737,0.67771,0.30548,0.67358,0.30806
0.29679,0.68006,0.30054,0.67812,0.30267
0.29692,0.67615,0.304,0.67584,0.29465
0.29487,0.67672,0.30447,0.68063,0.29864
0.30431,0.68344,0.29363,0.68115,0.30756
0.29743,0.68107,0.30267,0.68295,0.29983
0.29602,0.67187,0.297,0.6813,0.30324
0.30752,0.68398,0.29066,0.66575,0.29727
0.30056,0.67756,0.29402,0.681,0.2986
0.2964,0.68266,0.30929,0.67762,0.29715
0.30288,0.68369,0.29829,0.68435,0.29447
0.29992,0.68189,0.30221,0.67378,0.30279
0.30136,0.68283,0.30127,0.68469,0.29763
0.29648,0.68494,0.30339,0.67998,0.29496
0.30323,0.6761,0.30389,0.68381,0.30107
0.30338,0.67625,0.30073,0.6812,0.30316
0.30048,0.6841,0.30402,0.68144,0.29612
0.30272,0.67702,0.29452,0.68627,0.29289
0.30097,0.68241,0.29455,0.67347,0.2996
0.29456,0.67547,0.30757,0.67874,0.29603
0.29672,0.67617,0.2958,0.6764,0.29897
0.3045,0.67388,0.29395,0.68275,0.29864
0.29602,0.68311,0.29985,0.67501,0.3002
0.29897,0.67863,0.30503,0.67692,0.29148
0.30145,0.67067,0.29373,0.68066,0.30478
0.30085,0.69181,0.30572,0.67704,0.30662
0.29725,0.67779,0.29259,0.68881,0.30109
0.30522,0.67464,0.30309,0.67967,0.30656
0.30037,0.6806,0.3044,0.67683,0.30077
0.30309,0.69184,0.30087,0.67338,0.3074
0.30552,0.67469,0.30333,0.68064,0.30656
0.30197,0.68381,0.30121,0.67644,0.3029
0.30334,0.68678,0.29665,0.68107,0.3083
0.30456,0.68318,0.30736,0.67526,0.29986
0.29659,0.6805,0.29457,0.67888,0.3043
0.29868,0.68298,0.29576,0.67704,0.30903
0.3067,0.67923,0.29534,0.67999,0.30527
0.29786,0.68174,0.30438,0.67612,0.30401
0.30278,0.68526,0.30132,0.67169,0.30185
0.29996,0.68173,0.30191,0.68971,0.3012
0.29442,0.68346,0.30513,0.68097,0.30442
0.30263,0.67703,0.30006,0.67858,0.2955
0.30113,0.68399,0.30097,0.67871,0.29511
0.29557,0.68103,0.29754,0.67648,0.31046
0.30307,0.68293,0.3014,0.68045,0.29698
0.30138,0.67829,0.2969,0.68131,0.29918
0.29816,0.6738,0.3098,0.67545,0.30114
0.29172,0.67942,0.30611,0.68484,0.2976
0.29756,0.67261,0.30395,0.68464,0.30097
0.29963,0.6808,0.29914,0.68114,0.31066
0.30193,0.67921,0.29721,0.6821,0.29657
0.29778,0.67059,0.30028,0.68018,0.29861
0.30421,0.67857,0.29899,0.67805,0.29326
0.29079,0.67046,0.293,0.68039,0.30193
0.2969,0.67594,0.30281,0.68561,0.29962
0.30152,0.67498,0.30046,0.67929,0.29876
0.29894,0.68547,0.29961,0.67906,0.30039
0.30194,0.67842,0.30654,0.67715,0.29765
0.29702,0.67925,0.30056,0.67921,0.29404
0.29986,0.68278,0.30763,0.68419,0.29496
0.29601,0.68381,0.30179,0.67342,0.30579
